from,to,cost
986,910,1406.03
986,913,1695.78
986,921,998.72
986,945,633.09
986,952,1255.55
986,984,999.69
986,990,1408.87
986,1004,359.15
987,861,22.07
987,886,666.06
987,904,1870.82
987,916,1451.94
987,960,1547.4
987,994,1303.97
987,1003,1222.26
987,1011,1457.05
988,887,1828.08
988,901,1207.91
988,930,45.53
988,961,1558.12
988,970,306.15
988,1002,1561.83
988,1020,1229.01
989,883,1159.13
989,959,1167.99
989,1022,1642.83
990,873,1515.22
990,877,322.04
990,910,24.75
990,912,757.74
990,921,411.55
990,927,1511.94
990,945,775.94
990,981,883.72
990,984,409.22
990,986,1408.87
990,1004,1698.83
990,1023,981.75
991,866,22.76
991,880,1369.01
991,882,1192.16
991,926,1052.52
991,929,987.81
991,932,1351.74
991,950,979.85
991,964,1852.54
991,1017,1860.91
992,882,1275.0
992,929,1496.45
992,932,1099.69
992,950,1489.38
992,958,444.06
992,975,32.62
992,1021,1088.65
993,957,753.26
994,861,1298.78
994,886,1888.06
994,898,1027.57
994,914,1216.15
994,916,157.36
994,987,1303.97
994,1003,82.0
994,1011,156.3
995,868,382.78
995,871,150.03
995,873,936.77
995,895,1276.84
995,903,1904.83
995,912,1684.15
995,927,934.85
995,941,1393.53
995,949,488.83
995,963,494.54
995,981,1556.56
995,1006,653.67
995,1009,383.95
995,1023,1458.68
996,182,1292.92
996,198,1266.21
996,878,1776.97
996,879,1063.91
996,924,739.22
996,934,734.46
996,943,1702.78
996,948,790.43
996,954,924.75
996,956,1779.27
996,969,28.19
996,976,1699.0
996,982,920.47
997,883,1669.38
997,959,1669.48
997,1024,40.91
998,864,272.3
998,874,1603.45
998,889,360.51
998,896,1007.77
998,917,1781.51
998,968,1615.29
998,977,1009.03
998,978,961.45
998,999,1785.88
999,198,1659.4
999,878,1147.55
999,889,1425.89
999,896,778.26
999,908,352.61
999,917,26.59
999,956,1151.87
999,977,776.9
999,998,1785.88
1000,892,24.09
1000,935,641.86
1001,870,1935.92
1001,872,245.03
1001,880,1694.63
1001,890,529.44
1001,918,1952.0
1001,926,1997.07
1001,939,26.55
1001,940,1107.9
1001,964,1207.82
1001,1012,1128.25
1001,1017,1208.81
1002,867,1835.73
1002,887,266.42
1002,909,914.5
1002,915,930.75
1002,930,1598.16
1002,961,28.14
1002,970,1257.92
1002,988,1561.83
1003,861,1216.96
1003,886,1806.71
1003,898,1106.36
1003,914,1294.48
1003,916,233.99
1003,987,1222.26
1003,994,82.0
1003,1011,235.95
1004,869,580.25
1004,884,1345.25
1004,910,1699.34
1004,913,1337.33
1004,921,1298.78
1004,945,938.93
1004,952,897.3
1004,984,1295.51
1004,986,359.15
1004,990,1698.83
1005,705,1613.9
1005,713,999.32
1005,716,1895.63
1005,717,559.74
1005,724,1815.28
1005,737,1824.4
1005,744,998.0
1005,753,565.24
1005,760,1442.41
1005,764,1493.1
1005,788,560.88
1005,798,850.35
1005,823,540.34
1005,894,23.35
1005,902,1728.93
1005,907,559.69
1005,928,1044.61
1005,931,1729.18
1005,942,1561.42
1005,955,1011.94
1005,972,1043.45
1005,973,555.47
1005,1018,1010.8
1005,1019,1566.61
1006,868,1034.5
1006,871,508.88
1006,873,1589.51
1006,895,649.38
1006,903,1282.98
1006,927,1588.24
1006,941,765.23
1006,949,165.27
1006,963,159.86
1006,983,1860.46
1006,995,653.67
1006,1009,1033.09
1006,1015,1494.81
1007,881,1780.07
1007,893,1000.66
1007,938,1242.28
1007,974,154.58
1007,1008,1783.63
1008,705,1537.19
1008,716,1718.62
1008,717,1653.16
1008,730,1842.52
1008,753,1806.44
1008,788,1794.15
1008,798,1385.35
1008,823,1657.42
1008,881,21.7
1008,893,788.68
1008,907,1558.56
1008,938,548.17
1008,942,556.56
1008,973,1562.62
1008,974,1934.19
1008,1007,1783.63
1008,1019,551.97
1009,868,25.54
1009,871,533.89
1009,873,557.8
1009,877,1756.31
1009,895,1638.05
1009,912,1318.63
1009,927,558.7
1009,941,1753.73
1009,949,867.83
1009,963,875.5
1009,981,1189.09
1009,995,383.95
1009,1006,1033.09
1009,1023,1092.22
1010,906,1504.55
1010,911,80.31
1010,971,448.75
1010,1022,927.18
1011,861,1451.34
1011,862,1844.5
1011,898,871.27
1011,905,1846.93
1011,914,1059.87
1011,916,23.82
1011,987,1457.05
1011,994,156.3
1011,1003,235.95
1012,870,807.91
1012,872,1373.28
1012,890,1657.18
1012,899,1538.91
1012,918,823.75
1012,939,1139.2
1012,940,30.0
1012,944,1558.76
1012,1001,1128.25
1013,869,1492.8
1013,884,727.31
1013,913,735.39
1013,952,1175.21
1013,1025,19.07
1014,862,1545.19
1014,888,858.59
1014,891,738.7
1014,905,1545.84
1014,922,709.04
1014,933,997.44
1014,943,1569.4
1014,946,25.52
1014,976,1568.55
1014,980,999.88
1015,871,1990.65
1015,876,962.41
1015,895,848.33
1015,903,224.39
1015,919,629.25
1015,937,965.53
1015,941,731.48
1015,949,1648.68
1015,963,1650.27
1015,966,1629.29
1015,983,410.65
1015,1006,1494.81
1016,286,1550.53
1016,290,1203.0
1016,303,1638.03
1016,311,724.98
1016,314,633.65
1016,315,829.77
1016,318,1564.5
1016,342,706.81
1016,387,834.73
1016,405,1628.34
1016,867,522.77
1016,885,125.82
1016,906,1433.08
1016,909,1393.46
1016,915,1384.61
1016,967,26.45
1017,866,1859.99
1017,872,963.87
1017,880,498.07
1017,890,679.64
1017,926,812.96
1017,939,1197.65
1017,964,24.94
1017,991,1860.91
1017,1001,1208.81
1018,713,1448.42
1018,717,1531.36
1018,724,1767.21
1018,737,1784.89
1018,744,1427.74
1018,753,1454.56
1018,760,1617.71
1018,764,1626.8
1018,788,1458.88
1018,798,1811.56
1018,823,1518.08
1018,870,1937.82
1018,894,1013.24
1018,899,1206.67
1018,902,718.2
1018,907,1569.56
1018,918,1921.92
1018,928,41.48
1018,931,718.89
1018,944,1187.08
1018,955,23.59
1018,972,32.65
1018,973,1566.14
1018,1005,1010.8
1019,705,1229.15
1019,713,1875.57
1019,716,1480.59
1019,717,1118.75
1019,730,1653.54
1019,744,1898.14
1019,753,1285.46
1019,788,1271.93
1019,798,853.78
1019,803,1980.06
1019,823,1120.42
1019,881,556.43
1019,893,1339.79
1019,894,1563.24
1019,907,1006.99
1019,938,1098.34
1019,942,25.06
1019,973,1011.57
1019,1005,1566.61
1019,1008,551.97
1020,900,1079.05
1020,901,31.11
1020,930,1193.39
1020,970,1533.57
1020,988,1229.01
1021,428,1306.87
1021,440,1459.28
1021,446,1787.46
1021,449,1397.17
1021,470,1431.72
1021,875,1484.23
1021,920,1024.44
1021,923,1022.03
1021,947,1306.76
1021,958,645.5
1021,975,1121.07
1021,992,1088.65
1022,911,847.73
1022,971,1374.12
1022,989,1642.83
1022,1010,927.18
1023,868,1085.62
1023,871,1602.59
1023,873,545.84
1023,877,676.9
1023,910,975.85
1023,912,226.42
1023,921,1364.58
1023,927,538.1
1023,945,1724.75
1023,949,1947.11
1023,963,1951.58
1023,981,98.17
1023,984,1369.33
1023,990,981.75
1023,995,1458.68
1023,1009,1092.22
1024,883,1702.51
1024,959,1702.93
1024,997,40.91
1025,869,1491.78
1025,884,725.95
1025,913,734.6
1025,952,1173.91
1025,1013,19.07
